"lead_id","org_id","lead_source","campaign_id","lead_created_date","converted_flag","converted_member_id","conversion_date"
10340,4113,"Email Campaign",267,2018-05-09 12:00:33,1,29761,2018-05-21 12:00:33
10341,3744,"Paid Ads",340,2023-07-11 19:24:45,0,NA,NA
10342,3839,"Paid Ads",536,2022-12-11 08:44:04,0,NA,NA
10343,349,"Email Campaign",506,2020-01-25 07:25:59,0,NA,NA
10344,1330,"Webinar",255,2021-02-07 04:48:32,0,NA,NA
10345,1114,"Email Campaign",226,2024-12-28 08:10:03,1,13333,2025-03-15 08:10:03
10346,3390,"Email Campaign",585,2020-11-19 11:57:04,0,NA,NA
10347,4453,"Website",60,2017-12-23 17:28:25,0,NA,NA
10348,353,"Paid Ads",246,2019-11-02 22:27:55,1,10484,2019-11-22 22:27:55
10349,280,"Webinar",117,2023-07-31 14:35:41,0,NA,NA
10350,1857,"Conference Booth",507,2017-03-11 08:18:21,0,NA,NA
10351,3779,"Social Media",531,2023-07-21 12:01:33,0,NA,NA
10352,4850,"Email Campaign",41,2020-11-08 03:26:48,0,NA,NA
10353,2440,"Conference Booth",205,2021-11-06 20:16:45,0,NA,NA
10354,3962,"Website",586,2023-02-05 09:00:00,1,15825,2023-04-26 09:00:00
10355,1781,"Website",588,2022-09-15 06:47:01,0,NA,NA
10356,2634,"Webinar",402,2019-01-02 01:17:54,0,NA,NA
10357,685,"Email Campaign",526,2017-11-22 04:45:57,1,18847,2017-12-23 04:45:57
10358,4278,"Webinar",430,2020-04-14 14:05:43,0,NA,NA
10359,3486,"Conference Booth",486,2020-05-09 09:05:28,0,NA,NA
10360,1588,"Website",2,2023-02-16 22:40:05,0,NA,NA
10361,3633,"Website",281,2023-10-20 18:33:07,1,23043,2024-01-13 18:33:07
10362,1428,"Email Campaign",289,2018-09-18 08:52:54,1,104,2018-11-01 08:52:54
10363,4194,"Email Campaign",472,2024-02-06 07:46:43,1,6179,2024-03-17 07:46:43
10364,1582,"Webinar",20,2019-10-18 07:30:57,1,627,2019-12-19 07:30:57
10365,4367,"Email Campaign",307,2020-04-14 19:10:58,0,NA,NA
10366,3399,"Paid Ads",68,2020-02-11 19:06:10,0,NA,NA
10367,3459,"Website",500,2023-11-05 02:41:50,1,15472,2024-01-23 02:41:50
10368,265,"Email Campaign",84,2021-10-24 10:39:06,0,NA,NA
10369,4193,"Conference Booth",76,2023-08-29 05:41:34,0,NA,NA
10370,113,"Referral",589,2017-08-05 12:18:44,0,NA,NA
10371,3063,"Social Media",8,2017-03-02 10:41:35,0,NA,NA
10372,2870,"Website",313,2023-06-28 13:39:42,1,29267,2023-09-22 13:39:42
10373,3616,"Website",128,2018-03-22 03:51:18,0,NA,NA
10374,4426,"Email Campaign",380,2021-08-28 10:37:09,0,NA,NA
10375,1768,"Email Campaign",64,2020-07-22 07:29:10,1,5923,2020-10-16 07:29:10
10376,667,"Webinar",440,2017-10-06 21:22:08,0,NA,NA
10377,1317,"Email Campaign",129,2023-05-16 06:34:07,0,NA,NA
10378,3500,"Conference Booth",579,2018-05-09 11:12:53,0,NA,NA
10379,805,"Conference Booth",492,2022-12-07 02:09:24,1,22768,2023-01-20 02:09:24
10380,2366,"Webinar",356,2020-12-04 02:29:53,1,3697,2021-02-28 02:29:53
10381,107,"Website",413,2017-02-28 15:46:46,1,16763,2017-03-10 15:46:46
10382,2635,"Webinar",72,2018-05-27 04:00:51,0,NA,NA
10383,601,"Email Campaign",135,2020-05-22 12:21:27,0,NA,NA
10384,3653,"Email Campaign",328,2023-08-26 11:55:06,1,20723,2023-11-07 11:55:06
10385,979,"Paid Ads",515,2019-10-24 10:06:34,1,10720,2019-12-20 10:06:34
10386,3206,"Website",39,2018-08-29 04:02:30,0,NA,NA
10387,3669,"Conference Booth",160,2023-04-19 21:41:35,0,NA,NA
10388,3685,"Referral",576,2022-02-01 07:40:44,1,16453,2022-02-17 07:40:44
10389,1913,"Email Campaign",104,2024-07-21 13:09:18,1,17100,2024-09-09 13:09:18
10390,3803,"Webinar",336,2019-11-12 23:33:33,1,2966,2020-01-11 23:33:33
10391,3739,"Webinar",428,2023-11-11 07:32:02,1,13324,2024-01-29 07:32:02
10392,582,"Email Campaign",476,2024-05-22 15:17:15,0,NA,NA
10393,1232,"Conference Booth",596,2021-05-30 01:21:28,0,NA,NA
10394,225,"Paid Ads",428,2022-10-10 23:54:44,0,NA,NA
10395,263,"Webinar",139,2020-06-16 07:10:58,0,NA,NA
10396,1395,"Email Campaign",494,2017-04-12 17:52:03,0,NA,NA
10397,1106,"Email Campaign",351,2018-09-25 12:00:10,0,NA,NA
10398,435,"Website",151,2022-04-06 19:06:47,0,NA,NA
10399,283,"Website",401,2021-02-17 09:22:02,0,NA,NA
10400,1403,"Website",489,2021-01-26 05:17:20,0,NA,NA
10401,3789,"Website",41,2023-10-15 09:22:04,0,NA,NA
10402,3316,"Paid Ads",140,2021-08-10 00:17:18,0,NA,NA
10403,4803,"Website",533,2023-05-01 02:19:40,0,NA,NA
10404,1323,"Email Campaign",403,2021-08-06 17:06:19,0,NA,NA
10405,2112,"Paid Ads",25,2022-08-04 15:07:42,1,2387,2022-09-23 15:07:42
10406,3680,"Referral",54,2019-04-08 16:08:55,0,NA,NA
10407,533,"Email Campaign",459,2024-04-20 01:05:10,0,NA,NA
10408,399,"Email Campaign",106,2020-08-26 21:48:07,0,NA,NA
10409,4228,"Email Campaign",555,2018-03-05 22:29:33,0,NA,NA
10410,3434,"Email Campaign",461,2018-01-10 09:00:45,0,NA,NA
10411,1204,"Paid Ads",255,2024-03-30 09:59:40,1,10094,2024-04-19 09:59:40
10412,4191,"Paid Ads",7,2019-08-21 13:05:13,1,2667,2019-10-05 13:05:13
10413,2563,"Website",130,2021-09-22 03:21:36,0,NA,NA
10414,1802,"Website",185,2017-10-15 03:54:26,0,NA,NA
10415,4287,"Referral",545,2023-05-11 22:51:48,1,6428,2023-05-27 22:51:48
10416,544,"Website",341,2018-11-14 22:46:57,1,11298,2019-01-02 22:46:57
10417,2034,"Email Campaign",94,2023-06-03 14:32:12,0,NA,NA
10418,362,"Referral",234,2017-02-09 15:02:22,0,NA,NA
10419,2977,"Website",181,2017-12-12 05:31:26,0,NA,NA
10420,3483,"Social Media",34,2023-04-15 22:06:34,0,NA,NA
10421,4191,"Webinar",3,2020-12-24 18:05:40,0,NA,NA
10422,3277,"Paid Ads",304,2017-01-20 03:41:59,0,NA,NA
10423,1079,"Conference Booth",121,2019-02-21 06:52:34,0,NA,NA
10424,254,"Website",197,2020-08-30 00:22:37,0,NA,NA
10425,4647,"Website",366,2017-08-18 07:31:55,1,21710,2017-10-21 07:31:55
10426,4627,"Paid Ads",163,2017-06-24 00:21:56,1,8741,2017-07-25 00:21:56
10427,3385,"Email Campaign",431,2018-06-15 02:39:12,0,NA,NA
10428,2932,"Conference Booth",484,2019-03-06 15:28:42,1,25564,2019-03-21 15:28:42
10429,1165,"Webinar",585,2020-02-26 16:31:17,0,NA,NA
10430,623,"Website",82,2023-05-28 10:55:52,1,23616,2023-07-22 10:55:52
10431,2823,"Paid Ads",108,2018-03-16 10:25:47,0,NA,NA
10432,156,"Conference Booth",426,2021-08-23 05:04:00,0,NA,NA
10433,4679,"Email Campaign",529,2019-03-20 05:01:36,0,NA,NA
10434,444,"Email Campaign",192,2023-05-25 20:57:10,0,NA,NA
10435,731,"Email Campaign",267,2017-01-05 18:58:19,1,15303,2017-01-26 18:58:19
10436,686,"Paid Ads",542,2020-08-22 05:32:39,0,NA,NA
10437,1993,"Webinar",388,2020-01-31 23:39:09,0,NA,NA
10438,1844,"Referral",143,2019-05-27 19:07:08,0,NA,NA
10439,23,"Webinar",355,2024-03-28 06:01:51,0,NA,NA
10440,944,"Referral",17,2020-04-03 16:50:51,0,NA,NA
10441,4544,"Paid Ads",293,2022-03-19 02:36:49,0,NA,NA
10442,3906,"Website",463,2019-01-06 19:53:22,1,18697,2019-02-05 19:53:22
10443,1563,"Referral",63,2024-02-21 06:35:58,1,25926,2024-04-10 06:35:58
10444,2734,"Social Media",21,2018-01-29 23:26:37,1,14958,2018-03-11 23:26:37
10445,1166,"Website",426,2024-09-15 22:04:55,0,NA,NA
10446,1362,"Website",335,2021-03-12 11:09:57,0,NA,NA
10447,191,"Webinar",185,2017-09-26 01:36:58,0,NA,NA
10448,3197,"Email Campaign",296,2019-01-22 04:24:21,0,NA,NA
10449,2768,"Webinar",299,2018-07-15 10:16:05,0,NA,NA
10450,939,"Referral",566,2024-06-03 15:21:40,1,14134,2024-07-06 15:21:40
10451,2232,"Paid Ads",171,2022-03-17 19:45:17,0,NA,NA
10452,1350,"Website",240,2022-08-31 03:13:07,1,23532,2022-10-27 03:13:07
10453,4140,"Email Campaign",250,2021-01-20 22:38:38,1,11708,2021-04-04 22:38:38
10454,761,"Webinar",413,2022-11-02 11:44:02,1,23689,2022-11-15 11:44:02
10455,1127,"Email Campaign",474,2017-04-21 18:38:23,1,25260,2017-05-09 18:38:23
10456,1739,"Email Campaign",442,2018-04-14 04:19:35,0,NA,NA
10457,4499,"Paid Ads",327,2020-05-18 17:50:42,0,NA,NA
10458,4054,"Website",478,2024-07-09 10:49:33,0,NA,NA
10459,4238,"Website",32,2020-02-07 00:16:23,0,NA,NA
10460,4919,"Email Campaign",484,2022-08-27 06:20:13,0,NA,NA
10461,412,"Email Campaign",582,2021-04-30 02:04:32,0,NA,NA
10462,3051,"Paid Ads",327,2023-08-25 02:16:43,0,NA,NA
10463,950,"Website",239,2017-05-29 04:51:36,1,1973,2017-07-07 04:51:36
10464,5,"Paid Ads",447,2019-05-29 16:32:49,1,16318,2019-08-26 16:32:49
10465,2411,"Webinar",63,2021-08-08 09:48:01,0,NA,NA
10466,4944,"Email Campaign",105,2019-05-21 05:01:05,0,NA,NA
10467,2389,"Paid Ads",248,2017-05-31 01:31:08,0,NA,NA
10468,604,"Email Campaign",51,2019-01-16 03:40:30,0,NA,NA
10469,3542,"Paid Ads",420,2017-11-29 18:21:50,1,2687,2018-02-13 18:21:50
10470,4165,"Conference Booth",209,2024-04-09 09:02:35,0,NA,NA
10471,2309,"Paid Ads",161,2024-12-07 01:34:12,0,NA,NA
10472,3772,"Email Campaign",340,2020-11-27 17:58:07,1,23576,2021-01-19 17:58:07
10473,636,"Conference Booth",72,2021-08-30 20:04:17,1,15336,2021-09-30 20:04:17
10474,1567,"Webinar",500,2020-05-18 07:22:07,0,NA,NA
10475,1039,"Email Campaign",375,2024-02-16 00:44:13,0,NA,NA
10476,322,"Website",198,2018-03-15 04:14:36,0,NA,NA
10477,3811,"Webinar",124,2020-05-20 12:23:14,0,NA,NA
10478,2474,"Referral",171,2023-04-15 11:38:28,0,NA,NA
10479,4749,"Website",17,2024-11-21 09:27:10,0,NA,NA
10480,979,"Webinar",38,2023-07-25 19:58:51,0,NA,NA
10481,35,"Email Campaign",552,2021-08-25 13:13:28,0,NA,NA
10482,1508,"Webinar",540,2024-01-11 00:40:59,0,NA,NA
10483,1496,"Website",198,2018-12-25 18:58:32,1,21253,2019-03-20 18:58:32
10484,817,"Paid Ads",7,2017-02-21 23:25:26,0,NA,NA
10485,3529,"Paid Ads",189,2021-04-30 05:55:09,0,NA,NA
10486,2765,"Email Campaign",3,2017-12-14 15:11:24,1,27024,2018-01-24 15:11:24
10487,926,"Email Campaign",385,2021-05-29 14:39:56,0,NA,NA
10488,4999,"Social Media",128,2018-07-21 04:47:55,1,2067,2018-10-13 04:47:55
10489,3040,"Webinar",240,2022-11-18 08:36:23,0,NA,NA
10490,2377,"Email Campaign",556,2018-07-15 13:16:29,0,NA,NA
10491,3390,"Conference Booth",572,2017-10-27 05:22:38,0,NA,NA
10492,3849,"Email Campaign",462,2022-04-17 07:49:04,0,NA,NA
10493,3415,"Paid Ads",598,2021-11-09 12:55:29,0,NA,NA
10494,2119,"Website",481,2017-12-19 20:34:05,0,NA,NA
10495,4384,"Website",270,2017-04-10 02:44:33,0,NA,NA
10496,4931,"Email Campaign",24,2019-06-22 05:52:54,0,NA,NA
10497,986,"Paid Ads",598,2020-03-12 00:22:44,0,NA,NA
10498,715,"Webinar",552,2022-05-12 00:35:49,0,NA,NA
10499,4475,"Website",190,2023-10-16 03:41:09,0,NA,NA
10500,2760,"Webinar",164,2020-10-21 16:17:33,0,NA,NA
10501,3529,"Paid Ads",598,2024-02-25 12:34:26,0,NA,NA
10502,376,"Webinar",174,2024-01-30 09:56:29,0,NA,NA
10503,3024,"Website",358,2024-12-05 17:04:12,0,NA,NA
10504,1693,"Website",404,2018-10-26 23:18:58,0,NA,NA
10505,3764,"Referral",307,2024-07-27 16:21:23,1,20503,2024-08-06 16:21:23
10506,3871,"Conference Booth",522,2018-10-14 05:58:44,0,NA,NA
10507,2651,"Email Campaign",137,2017-03-17 05:58:47,0,NA,NA
10508,3802,"Website",538,2020-02-03 04:00:41,0,NA,NA
10509,616,"Paid Ads",61,2017-07-29 05:10:04,0,NA,NA
10510,1708,"Conference Booth",281,2017-07-19 01:27:40,0,NA,NA
10511,4086,"Webinar",29,2021-08-22 21:31:01,0,NA,NA
10512,3966,"Email Campaign",100,2021-11-09 04:34:30,0,NA,NA
10513,198,"Paid Ads",158,2021-04-05 07:48:00,0,NA,NA
10514,4935,"Conference Booth",67,2020-01-07 15:50:07,0,NA,NA
10515,1180,"Website",426,2022-05-21 04:58:56,0,NA,NA
10516,2013,"Webinar",199,2022-12-12 21:41:39,0,NA,NA
10517,3262,"Paid Ads",208,2023-08-13 01:42:55,0,NA,NA
10518,4734,"Paid Ads",220,2020-07-20 02:45:59,0,NA,NA
10519,4173,"Webinar",361,2021-06-27 07:22:25,0,NA,NA
10520,1146,"Referral",374,2019-09-14 02:39:36,0,NA,NA
10521,3216,"Conference Booth",516,2023-11-15 13:09:17,0,NA,NA
10522,759,"Email Campaign",302,2018-11-11 11:01:34,0,NA,NA
10523,4177,"Paid Ads",67,2024-07-15 19:19:05,1,1019,2024-07-29 19:19:05
10524,3985,"Website",137,2023-12-09 05:43:38,0,NA,NA
10525,2768,"Email Campaign",231,2022-01-06 06:05:24,0,NA,NA
10526,1708,"Referral",134,2023-08-01 02:31:03,1,24159,2023-09-20 02:31:03
10527,1317,"Email Campaign",425,2020-05-24 14:40:03,0,NA,NA
10528,1879,"Website",129,2020-06-19 16:04:09,0,NA,NA
10529,3006,"Email Campaign",62,2023-10-31 23:20:05,1,25405,2023-12-13 23:20:05
10530,3408,"Email Campaign",479,2024-03-11 10:11:28,0,NA,NA
10531,3068,"Referral",393,2024-12-29 12:10:36,0,NA,NA
10532,720,"Webinar",178,2024-08-31 00:47:56,1,10127,2024-11-07 00:47:56
10533,4666,"Paid Ads",295,2023-04-13 18:37:16,1,12239,2023-05-18 18:37:16
10534,1711,"Email Campaign",580,2018-05-07 09:41:57,0,NA,NA
10535,308,"Website",411,2021-01-21 05:30:54,0,NA,NA
10536,588,"Email Campaign",106,2017-10-08 14:07:23,0,NA,NA
10537,3986,"Paid Ads",572,2023-04-23 10:13:22,0,NA,NA
10538,2123,"Webinar",162,2022-12-26 01:27:48,0,NA,NA
10539,2222,"Email Campaign",102,2022-09-24 11:10:20,0,NA,NA
10540,911,"Webinar",312,2022-07-04 09:22:04,0,NA,NA
10541,644,"Website",280,2021-02-02 16:02:23,0,NA,NA
10542,4216,"Paid Ads",190,2024-12-09 13:39:35,0,NA,NA
10543,541,"Email Campaign",271,2019-01-17 07:57:44,0,NA,NA
10544,2290,"Website",405,2024-11-19 06:17:25,1,28254,2025-01-04 06:17:25
10545,2898,"Email Campaign",239,2018-08-16 05:06:39,1,13326,2018-09-11 05:06:39
10546,4217,"Website",133,2021-10-18 06:30:54,0,NA,NA
10547,2703,"Email Campaign",258,2017-03-09 21:04:33,1,28565,2017-05-07 21:04:33
10548,2151,"Website",214,2020-05-27 13:15:00,1,14514,2020-06-15 13:15:00
10549,1273,"Website",365,2024-04-06 10:23:08,0,NA,NA
10550,2074,"Website",104,2018-03-18 20:01:28,0,NA,NA
10551,3878,"Paid Ads",154,2017-11-29 12:41:22,0,NA,NA
10552,4019,"Paid Ads",157,2018-09-12 01:10:29,0,NA,NA
10553,1899,"Website",543,2017-12-13 03:07:01,0,NA,NA
10554,692,"Website",188,2024-07-27 20:30:06,0,NA,NA
10555,3192,"Email Campaign",539,2024-09-22 00:37:37,0,NA,NA
10556,4855,"Website",2,2022-02-21 04:43:10,0,NA,NA
10557,162,"Email Campaign",39,2020-07-17 03:17:06,0,NA,NA
10558,274,"Website",244,2020-02-07 08:24:42,1,16059,2020-03-15 08:24:42
10559,3540,"Email Campaign",377,2024-02-13 19:41:12,0,NA,NA
10560,4906,"Conference Booth",182,2019-01-02 20:33:44,1,20647,2019-03-07 20:33:44
10561,827,"Social Media",63,2017-04-08 09:35:20,0,NA,NA
10562,4519,"Website",114,2022-02-16 17:24:33,1,7892,2022-04-22 17:24:33
10563,3081,"Email Campaign",87,2018-05-20 05:01:22,0,NA,NA
10564,4749,"Email Campaign",186,2021-07-19 23:29:44,0,NA,NA
10565,2569,"Website",462,2020-05-18 02:27:55,0,NA,NA
10566,396,"Website",520,2018-04-23 16:49:17,0,NA,NA
10567,4642,"Website",425,2019-06-14 19:23:35,1,14840,2019-07-09 19:23:35
10568,4219,"Email Campaign",509,2024-11-20 18:58:27,0,NA,NA
10569,4028,"Website",575,2018-12-30 06:12:09,1,26475,2019-03-11 06:12:09
10570,4066,"Paid Ads",535,2023-11-23 00:43:22,0,NA,NA
10571,3743,"Social Media",12,2020-07-18 18:15:22,0,NA,NA
10572,2669,"Email Campaign",180,2017-08-13 12:33:58,1,2683,2017-10-20 12:33:58
10573,3796,"Email Campaign",375,2021-08-11 06:01:08,0,NA,NA
10574,3807,"Webinar",574,2022-01-09 07:13:37,0,NA,NA
10575,1730,"Paid Ads",329,2017-11-24 15:14:46,1,19562,2018-01-20 15:14:46
10576,1792,"Webinar",36,2023-04-17 10:06:37,1,26436,2023-05-14 10:06:37
10577,4800,"Paid Ads",23,2024-08-25 16:22:07,1,25744,2024-10-07 16:22:07
10578,976,"Referral",478,2023-02-16 05:12:57,1,20880,2023-03-29 05:12:57
10579,2203,"Webinar",360,2024-04-14 10:55:35,0,NA,NA
10580,3660,"Paid Ads",57,2020-10-02 17:08:35,1,20204,2020-12-12 17:08:35
10581,3163,"Webinar",179,2023-11-30 03:23:21,0,NA,NA
10582,3395,"Website",339,2022-11-27 17:46:34,1,8550,2023-02-16 17:46:34
10583,3563,"Webinar",341,2019-02-27 05:34:34,0,NA,NA
10584,4139,"Website",187,2023-11-11 14:22:55,0,NA,NA
10585,3442,"Webinar",253,2018-10-05 11:37:58,0,NA,NA
10586,4439,"Email Campaign",388,2022-12-26 11:42:42,0,NA,NA
10587,4188,"Referral",409,2017-06-19 23:36:02,0,NA,NA
10588,2978,"Website",202,2022-02-21 12:09:47,1,16830,2022-05-16 12:09:47
10589,1478,"Paid Ads",397,2022-04-30 10:57:54,1,15807,2022-07-11 10:57:54
10590,2901,"Website",327,2023-03-13 05:47:43,0,NA,NA
10591,1045,"Email Campaign",29,2021-02-04 17:01:58,1,6160,2021-02-24 17:01:58
10592,3762,"Website",472,2021-02-15 00:49:40,0,NA,NA
10593,4235,"Website",271,2024-08-26 16:33:47,0,NA,NA
10594,1983,"Website",12,2018-10-21 12:01:23,0,NA,NA
10595,1157,"Email Campaign",352,2024-09-25 05:11:21,1,3983,2024-11-24 05:11:21
10596,4812,"Paid Ads",347,2019-02-09 21:17:11,0,NA,NA
10597,1631,"Webinar",362,2021-03-24 11:49:13,0,NA,NA
10598,1884,"Email Campaign",554,2024-05-16 05:38:32,0,NA,NA
10599,2026,"Webinar",480,2018-10-11 03:37:54,0,NA,NA
10600,2671,"Referral",99,2017-11-27 16:08:58,0,NA,NA
10601,3694,"Email Campaign",416,2024-08-27 17:39:24,0,NA,NA
10602,1807,"Website",574,2020-08-31 22:38:13,0,NA,NA
10603,506,"Paid Ads",123,2024-03-04 22:33:07,0,NA,NA
10604,304,"Webinar",224,2021-03-14 10:06:51,1,19938,2021-05-31 10:06:51
10605,3968,"Website",1,2020-03-21 03:09:40,0,NA,NA
10606,2123,"Email Campaign",512,2017-07-15 20:35:34,0,NA,NA
10607,1778,"Social Media",165,2021-01-30 23:05:55,0,NA,NA
10608,16,"Conference Booth",98,2020-09-29 04:18:07,1,12886,2020-12-05 04:18:07
10609,3142,"Webinar",437,2021-07-29 07:26:21,0,NA,NA
10610,4532,"Website",594,2021-10-03 18:50:31,1,27371,2021-11-22 18:50:31
10611,815,"Conference Booth",407,2024-05-18 19:07:40,0,NA,NA
10612,289,"Conference Booth",562,2023-09-19 13:15:41,1,16693,2023-12-13 13:15:41
10613,2237,"Paid Ads",66,2018-01-16 13:21:22,0,NA,NA
10614,3499,"Referral",499,2024-03-07 05:32:10,0,NA,NA
10615,3458,"Email Campaign",214,2017-06-25 17:06:46,0,NA,NA
10616,2879,"Paid Ads",282,2017-02-24 23:38:20,0,NA,NA
10617,2793,"Referral",20,2022-01-03 11:49:21,1,5581,2022-03-18 11:49:21
10618,1297,"Website",53,2023-07-02 09:39:51,1,19875,2023-08-03 09:39:51
10619,3217,"Website",207,2019-09-23 02:36:17,0,NA,NA
10620,1206,"Email Campaign",483,2018-10-08 11:05:44,0,NA,NA
10621,96,"Social Media",192,2021-04-11 22:42:28,0,NA,NA
10622,752,"Webinar",61,2023-07-08 17:41:39,0,NA,NA
10623,3747,"Paid Ads",519,2019-08-12 14:08:43,0,NA,NA
10624,1970,"Website",220,2024-01-23 14:40:47,1,7015,2024-02-06 14:40:47
10625,2832,"Paid Ads",156,2023-08-31 04:52:08,1,12051,2023-11-26 04:52:08
10626,1720,"Social Media",23,2018-05-04 09:21:53,0,NA,NA
10627,2149,"Website",182,2018-04-11 14:19:00,1,984,2018-05-29 14:19:00
10628,366,"Paid Ads",275,2018-09-06 03:19:43,0,NA,NA
10629,1152,"Referral",169,2018-11-30 17:16:48,0,NA,NA
10630,4327,"Referral",7,2017-07-05 14:28:17,0,NA,NA
10631,3535,"Paid Ads",23,2018-11-22 16:16:04,0,NA,NA
10632,4125,"Email Campaign",423,2020-11-03 00:21:54,0,NA,NA
10633,2026,"Website",388,2019-04-24 16:28:57,0,NA,NA
10634,4907,"Webinar",303,2020-06-19 00:43:24,0,NA,NA
10635,4922,"Conference Booth",199,2022-11-04 11:59:05,0,NA,NA
10636,161,"Paid Ads",586,2018-09-05 16:07:26,1,7313,2018-10-24 16:07:26
10637,2126,"Email Campaign",372,2017-01-14 13:33:13,0,NA,NA
10638,1630,"Website",193,2022-04-21 10:26:22,1,14324,2022-06-20 10:26:22
10639,2738,"Paid Ads",205,2024-02-01 00:40:16,1,15489,2024-02-24 00:40:16
10640,3368,"Paid Ads",183,2022-01-21 10:33:10,0,NA,NA
10641,4204,"Email Campaign",580,2019-02-24 07:29:42,0,NA,NA
10642,4274,"Website",441,2020-01-28 01:59:30,1,9297,2020-03-01 01:59:30
10643,1823,"Website",354,2017-10-07 16:05:34,0,NA,NA
10644,467,"Website",305,2018-10-25 14:37:33,1,13525,2018-11-07 14:37:33
10645,2470,"Paid Ads",366,2020-04-22 00:29:49,0,NA,NA
10646,4547,"Paid Ads",455,2023-04-10 06:01:10,0,NA,NA
10647,2060,"Referral",143,2022-12-11 10:50:12,1,7263,2023-02-08 10:50:12
10648,3522,"Webinar",495,2020-02-21 11:47:51,1,3171,2020-04-30 11:47:51
10649,587,"Webinar",158,2021-05-28 00:11:59,1,5002,2021-07-09 00:11:59
10650,3524,"Referral",221,2023-10-17 08:09:21,0,NA,NA
10651,3031,"Website",508,2023-04-10 05:20:59,1,16432,2023-06-26 05:20:59
10652,2771,"Referral",415,2024-12-12 21:04:22,1,14512,2025-03-03 21:04:22
10653,3447,"Conference Booth",263,2019-11-06 13:48:02,1,8591,2020-01-18 13:48:02
10654,2900,"Webinar",448,2020-10-21 16:10:49,0,NA,NA
10655,88,"Email Campaign",325,2017-04-27 00:29:55,0,NA,NA
10656,3741,"Website",444,2023-01-14 06:17:04,1,22842,2023-01-30 06:17:04
10657,814,"Webinar",109,2021-07-04 11:48:54,0,NA,NA
10658,1175,"Website",41,2019-05-12 00:37:32,0,NA,NA
10659,3750,"Referral",62,2019-04-06 22:27:22,0,NA,NA
10660,2792,"Referral",207,2023-08-23 23:22:18,0,NA,NA
10661,257,"Email Campaign",86,2017-01-18 00:13:59,0,NA,NA
10662,3418,"Email Campaign",98,2023-04-22 22:23:24,0,NA,NA
10663,4755,"Website",51,2018-06-18 02:37:21,1,5592,2018-08-12 02:37:21
10664,3194,"Webinar",463,2022-01-12 23:47:48,0,NA,NA
10665,1154,"Email Campaign",109,2023-07-20 08:03:32,0,NA,NA
10666,2063,"Conference Booth",198,2023-06-13 03:54:15,0,NA,NA
10667,3988,"Website",455,2018-05-26 14:45:06,0,NA,NA
10668,2434,"Paid Ads",269,2017-08-22 23:13:21,0,NA,NA
10669,3877,"Email Campaign",443,2024-09-04 10:51:08,0,NA,NA
10670,576,"Webinar",549,2023-02-16 23:25:17,0,NA,NA
10671,3834,"Webinar",484,2022-03-17 05:16:29,1,12118,2022-06-14 05:16:29
10672,2908,"Referral",511,2023-06-30 08:15:45,0,NA,NA
10673,36,"Website",202,2023-04-17 14:56:16,0,NA,NA
10674,493,"Email Campaign",388,2018-03-22 20:16:22,0,NA,NA
10675,1856,"Email Campaign",486,2021-12-24 15:16:42,0,NA,NA
10676,3131,"Webinar",92,2021-06-15 17:10:58,1,20309,2021-07-10 17:10:58
10677,2173,"Referral",299,2023-07-31 20:03:48,1,8877,2023-09-12 20:03:48
10678,3846,"Website",41,2019-04-10 18:24:24,0,NA,NA
10679,431,"Website",169,2018-12-10 08:37:04,0,NA,NA
10680,3011,"Webinar",466,2021-12-11 02:29:22,0,NA,NA
10681,86,"Email Campaign",600,2023-10-20 04:20:55,0,NA,NA
10682,566,"Email Campaign",415,2019-04-19 16:03:07,1,2482,2019-04-30 16:03:07
10683,2747,"Email Campaign",259,2019-01-03 15:47:46,0,NA,NA
10684,4305,"Webinar",502,2022-02-01 09:36:39,0,NA,NA
10685,973,"Website",335,2019-09-10 16:29:36,0,NA,NA
10686,3644,"Email Campaign",283,2018-08-10 15:37:30,0,NA,NA
10687,4317,"Website",396,2024-08-09 05:49:55,0,NA,NA
10688,14,"Paid Ads",409,2024-08-08 23:56:24,0,NA,NA
10689,4232,"Webinar",119,2024-04-02 00:17:58,1,21905,2024-06-09 00:17:58
10690,4600,"Referral",486,2023-01-25 10:03:38,0,NA,NA
10691,868,"Webinar",33,2020-11-16 17:55:16,0,NA,NA
10692,1895,"Paid Ads",449,2024-03-31 22:59:12,0,NA,NA
10693,3532,"Website",486,2023-02-16 23:54:06,1,3663,2023-05-02 23:54:06
10694,1258,"Website",302,2018-08-17 08:35:07,0,NA,NA
10695,3,"Website",598,2017-07-18 04:23:06,1,29081,2017-08-18 04:23:06
10696,1002,"Website",136,2020-07-06 02:55:04,1,8512,2020-07-28 02:55:04
10697,3703,"Conference Booth",78,2023-08-22 19:51:54,1,23967,2023-11-12 19:51:54
10698,3999,"Website",365,2021-05-30 20:39:01,0,NA,NA
10699,1433,"Website",453,2020-01-15 17:47:37,0,NA,NA
10700,4186,"Email Campaign",462,2021-07-04 23:53:51,0,NA,NA
10701,4658,"Email Campaign",126,2021-07-11 02:32:37,0,NA,NA
10702,3303,"Webinar",392,2023-05-08 01:03:52,0,NA,NA
10703,340,"Website",104,2023-02-24 23:01:43,0,NA,NA
10704,3698,"Email Campaign",537,2022-03-04 16:14:16,1,17904,2022-05-10 16:14:16
10705,4784,"Email Campaign",328,2020-11-21 15:34:57,0,NA,NA
10706,2020,"Conference Booth",460,2018-01-18 03:47:58,0,NA,NA
