"org_id","org_name","org_type","org_size_band","state","created_date"
1240,"Practice_1240","Dental","6-20","IL",2024-03-12 04:03:44
1241,"Practice_1241","Family Medicine","6-20","FL",2021-04-27 03:46:26
1242,"Practice_1242","Family Medicine","Solo","AZ",2017-01-31 21:25:25
1243,"Practice_1243","Family Medicine","2-5","GA",2023-06-27 00:17:18
1244,"Practice_1244","Family Medicine","2-5","NY",2019-05-17 05:36:55
1245,"Practice_1245","Family Medicine","6-20","IL",2016-07-26 15:22:02
1246,"Practice_1246","Orthopedics","2-5","NC",2016-05-17 02:24:48
1247,"Practice_1247","Dental","Solo","NC",2024-03-21 23:17:42
1248,"Practice_1248","Dental","6-20","FL",2019-02-01 15:07:12
1249,"Practice_1249","Family Medicine","2-5","IL",2023-08-18 11:12:40
1250,"Practice_1250","Orthopedics","Solo","GA",2024-12-06 15:49:01
1251,"Practice_1251","Family Medicine","2-5","GA",2018-01-17 17:50:38
1252,"Practice_1252","Physical Therapy","Solo","NY",2022-08-28 14:45:50
1253,"Practice_1253","Dental","Solo","AZ",2021-10-03 23:44:33
1254,"Practice_1254","Dental","Solo","NY",2018-02-24 05:30:57
1255,"Practice_1255","Orthopedics","2-5","TX",2020-11-06 23:09:39
1256,"Practice_1256","Physical Therapy","2-5","NC",2015-11-04 16:02:47
1257,"Practice_1257","Dental","2-5","GA",2023-09-17 20:25:36
1258,"Practice_1258","Physical Therapy","2-5","FL",2022-05-18 12:30:38
1259,"Practice_1259","Dental","6-20","GA",2017-11-30 13:05:45
1260,"Practice_1260","Physical Therapy","Solo","GA",2019-01-01 03:39:09
1261,"Practice_1261","Pediatrics","Solo","WA",2017-11-01 16:56:35
1262,"Practice_1262","Family Medicine","6-20","NC",2020-08-18 06:29:24
1263,"Practice_1263","Pediatrics","Solo","TX",2017-10-13 04:03:20
1264,"Practice_1264","Physical Therapy","20+","NY",2019-03-24 04:49:08
1265,"Practice_1265","Dental","6-20","TX",2024-11-14 03:17:16
1266,"Practice_1266","Dental","2-5","WA",2022-02-16 14:13:30
1267,"Practice_1267","Pediatrics","20+","AZ",2020-08-13 12:43:14
1268,"Practice_1268","Physical Therapy","Solo","TX",2020-12-19 22:29:23
1269,"Practice_1269","Orthopedics","Solo","GA",2022-11-20 07:07:53
1270,"Practice_1270","Pediatrics","2-5","CO",2018-11-12 18:48:00
1271,"Practice_1271","Orthopedics","Solo","IL",2022-10-20 02:37:46
1272,"Practice_1272","Family Medicine","6-20","TX",2016-03-17 04:13:59
1273,"Practice_1273","Family Medicine","Solo","IL",2022-07-20 05:08:54
1274,"Practice_1274","Dental","2-5","WA",2015-05-22 09:12:08
1275,"Practice_1275","Physical Therapy","2-5","TX",2020-06-03 20:28:26
1276,"Practice_1276","Dental","2-5","TX",2019-09-19 22:28:17
1277,"Practice_1277","Dental","Solo","CA",2022-02-24 02:36:38
1278,"Practice_1278","Dermatology","Solo","GA",2017-09-30 21:28:42
1279,"Practice_1279","Dental","6-20","FL",2024-04-28 20:17:38
1280,"Practice_1280","Physical Therapy","Solo","IL",2019-07-29 03:59:12
1281,"Practice_1281","Orthopedics","6-20","AZ",2016-03-19 01:21:45
1282,"Practice_1282","Orthopedics","2-5","CA",2017-04-09 11:47:08
1283,"Practice_1283","Physical Therapy","6-20","GA",2023-08-30 03:20:34
1284,"Practice_1284","Dental","2-5","WA",2023-10-01 02:19:14
1285,"Practice_1285","Pediatrics","Solo","IL",2023-12-20 06:25:28
1286,"Practice_1286","Physical Therapy","2-5","NY",2017-06-29 04:43:18
1287,"Practice_1287","Dental","6-20","WA",2024-07-31 20:56:32
1288,"Practice_1288","Pediatrics","2-5","FL",2020-02-12 06:34:46
1289,"Practice_1289","Dental","20+","IL",2017-03-04 06:50:18
1290,"Practice_1290","Dental","2-5","WA",2015-09-20 16:05:55
1291,"Practice_1291","Pediatrics","Solo","CA",2018-07-09 13:53:54
1292,"Practice_1292","Dental","Solo","WA",2020-05-21 07:34:19
1293,"Practice_1293","Physical Therapy","20+","FL",2022-02-13 03:12:50
1294,"Practice_1294","Orthopedics","Solo","FL",2017-01-31 00:34:53
1295,"Practice_1295","Family Medicine","6-20","CO",2021-06-12 08:57:43
1296,"Practice_1296","Dental","6-20","TX",2019-05-01 01:28:35
1297,"Practice_1297","Dental","Solo","NY",2017-01-17 14:30:02
1298,"Practice_1298","Dental","Solo","NY",2021-03-22 17:30:42
1299,"Practice_1299","Orthopedics","2-5","CA",2018-07-07 23:42:57
1300,"Practice_1300","Orthopedics","Solo","FL",2023-08-17 16:21:20
1301,"Practice_1301","Dental","6-20","CO",2016-10-01 03:38:33
1302,"Practice_1302","Family Medicine","2-5","GA",2017-04-18 06:11:12
1303,"Practice_1303","Dental","2-5","CO",2018-08-15 19:43:46
1304,"Practice_1304","Physical Therapy","6-20","AZ",2024-04-03 21:38:35
1305,"Practice_1305","Orthopedics","Solo","WA",2022-01-27 03:28:23
1306,"Practice_1306","Family Medicine","2-5","TX",2024-02-09 02:46:17
1307,"Practice_1307","Orthopedics","Solo","CO",2015-06-13 21:37:35
1308,"Practice_1308","Family Medicine","Solo","WA",2018-12-14 13:57:00
1309,"Practice_1309","Pediatrics","2-5","TX",2024-08-23 15:34:56
1310,"Practice_1310","Family Medicine","6-20","IL",2017-02-19 20:10:24
1311,"Practice_1311","Dental","Solo","AZ",2024-07-19 17:52:32
1312,"Practice_1312","Family Medicine","2-5","AZ",2015-01-30 03:51:34
1313,"Practice_1313","Physical Therapy","2-5","FL",2022-11-27 20:55:31
1314,"Practice_1314","Family Medicine","Solo","AZ",2015-06-02 15:17:47
1315,"Practice_1315","Physical Therapy","Solo","IL",2022-10-19 16:04:59
1316,"Practice_1316","Orthopedics","6-20","FL",2018-10-24 03:38:55
1317,"Practice_1317","Physical Therapy","2-5","NC",2022-09-23 23:22:30
1318,"Practice_1318","Orthopedics","2-5","GA",2018-02-16 16:55:41
1319,"Practice_1319","Dental","2-5","CA",2018-11-09 03:30:46
1320,"Practice_1320","Dental","Solo","WA",2020-11-18 15:13:39
1321,"Practice_1321","Dental","2-5","GA",2022-07-11 16:38:57
1322,"Practice_1322","Dental","2-5","GA",2018-08-13 16:57:53
1323,"Practice_1323","Family Medicine","2-5","NY",2020-12-29 02:48:08
1324,"Practice_1324","Dental","Solo","CO",2017-06-11 00:32:36
1325,"Practice_1325","Dermatology","Solo","AZ",2016-01-30 00:13:28
1326,"Practice_1326","Pediatrics","Solo","NC",2021-02-11 07:13:02
1327,"Practice_1327","Dental","20+","CO",2024-10-31 05:43:52
1328,"Practice_1328","Family Medicine","2-5","CA",2016-03-09 13:57:43
1329,"Practice_1329","Orthopedics","2-5","CO",2022-03-01 10:28:45
1330,"Practice_1330","Physical Therapy","Solo","NY",2022-06-11 17:47:47
1331,"Practice_1331","Physical Therapy","Solo","CA",2022-10-29 06:39:43
1332,"Practice_1332","Orthopedics","2-5","IL",2015-02-11 16:35:47
1333,"Practice_1333","Dental","2-5","IL",2016-05-24 00:35:17
1334,"Practice_1334","Dermatology","2-5","FL",2024-10-30 02:09:06
1335,"Practice_1335","Dermatology","Solo","CO",2024-07-06 22:21:34
1336,"Practice_1336","Orthopedics","2-5","WA",2016-12-20 05:31:14
1337,"Practice_1337","Dental","Solo","NC",2019-02-16 12:24:57
1338,"Practice_1338","Orthopedics","Solo","NY",2018-06-03 23:42:53
1339,"Practice_1339","Dental","2-5","CA",2016-08-13 12:02:31
1340,"Practice_1340","Dental","Solo","NC",2023-04-15 03:51:54
1341,"Practice_1341","Pediatrics","Solo","CO",2022-04-12 17:08:47
1342,"Practice_1342","Physical Therapy","2-5","WA",2023-01-14 22:51:43
1343,"Practice_1343","Family Medicine","2-5","CO",2021-01-21 00:52:15
1344,"Practice_1344","Orthopedics","6-20","AZ",2018-08-19 22:11:11
1345,"Practice_1345","Orthopedics","2-5","AZ",2022-11-07 10:50:14
1346,"Practice_1346","Physical Therapy","Solo","NY",2018-06-15 16:19:56
1347,"Practice_1347","Pediatrics","Solo","CA",2023-05-11 11:31:04
1348,"Practice_1348","Pediatrics","20+","CA",2020-03-10 00:15:30
1349,"Practice_1349","Dermatology","2-5","GA",2023-03-27 21:43:53
1350,"Practice_1350","Dental","2-5","NY",2023-06-15 02:14:46
1351,"Practice_1351","Family Medicine","Solo","NY",2016-01-24 00:32:02
1352,"Practice_1352","Physical Therapy","2-5","WA",2018-07-25 04:22:52
1353,"Practice_1353","Physical Therapy","Solo","AZ",2024-07-08 22:27:13
1354,"Practice_1354","Orthopedics","2-5","CA",2015-05-30 22:18:39
1355,"Practice_1355","Physical Therapy","6-20","CO",2021-01-01 11:25:15
1356,"Practice_1356","Family Medicine","20+","NY",2022-11-30 05:30:24
1357,"Practice_1357","Family Medicine","2-5","FL",2018-01-02 02:25:09
1358,"Practice_1358","Physical Therapy","2-5","TX",2024-08-26 15:34:34
1359,"Practice_1359","Pediatrics","6-20","CA",2017-02-06 03:21:09
1360,"Practice_1360","Physical Therapy","2-5","IL",2024-06-16 05:00:37
1361,"Practice_1361","Family Medicine","Solo","CA",2018-11-09 20:08:34
1362,"Practice_1362","Dental","2-5","FL",2016-02-26 20:12:29
1363,"Practice_1363","Orthopedics","Solo","CA",2016-07-31 15:31:45
1364,"Practice_1364","Orthopedics","2-5","FL",2021-05-05 13:52:28
1365,"Practice_1365","Orthopedics","2-5","TX",2020-10-28 05:14:29
1366,"Practice_1366","Dental","2-5","GA",2021-03-15 19:07:08
1367,"Practice_1367","Orthopedics","Solo","WA",2017-08-21 20:59:53
1368,"Practice_1368","Family Medicine","Solo","TX",2022-10-13 09:59:16
1369,"Practice_1369","Dental","2-5","NC",2024-05-16 21:47:52
1370,"Practice_1370","Dental","6-20","GA",2021-12-26 16:05:40
1371,"Practice_1371","Dermatology","2-5","WA",2024-05-25 07:46:20
1372,"Practice_1372","Dental","Solo","AZ",2019-07-19 20:37:29
1373,"Practice_1373","Family Medicine","6-20","FL",2019-11-09 09:14:13
1374,"Practice_1374","Physical Therapy","6-20","NY",2016-11-03 04:27:47
1375,"Practice_1375","Dental","Solo","NC",2023-12-27 14:35:37
1376,"Practice_1376","Family Medicine","Solo","TX",2024-01-09 10:50:39
1377,"Practice_1377","Physical Therapy","2-5","CA",2018-03-05 17:16:32
1378,"Practice_1378","Physical Therapy","6-20","TX",2017-05-03 23:50:11
1379,"Practice_1379","Pediatrics","20+","WA",2017-02-01 22:05:21
1380,"Practice_1380","Physical Therapy","6-20","NC",2017-04-08 03:44:54
1381,"Practice_1381","Dental","2-5","CO",2018-01-31 20:23:09
1382,"Practice_1382","Pediatrics","2-5","WA",2019-12-02 07:38:53
1383,"Practice_1383","Dermatology","Solo","GA",2018-12-12 05:41:27
1384,"Practice_1384","Pediatrics","Solo","TX",2017-10-27 10:11:53
1385,"Practice_1385","Orthopedics","2-5","TX",2018-07-18 02:56:06
1386,"Practice_1386","Pediatrics","2-5","NC",2020-01-24 20:23:17
1387,"Practice_1387","Family Medicine","2-5","FL",2018-09-28 07:07:00
1388,"Practice_1388","Dental","2-5","NC",2018-11-24 11:30:54
1389,"Practice_1389","Dermatology","Solo","NY",2018-03-23 21:51:27
1390,"Practice_1390","Physical Therapy","2-5","TX",2024-02-03 04:51:22
1391,"Practice_1391","Dental","Solo","FL",2017-08-19 16:31:53
1392,"Practice_1392","Dental","2-5","FL",2022-12-30 04:33:17
1393,"Practice_1393","Dental","6-20","NC",2024-06-07 20:30:02
1394,"Practice_1394","Physical Therapy","2-5","AZ",2020-06-10 11:50:25
1395,"Practice_1395","Pediatrics","20+","WA",2021-06-21 08:43:57
1396,"Practice_1396","Family Medicine","Solo","GA",2020-11-20 05:53:28
1397,"Practice_1397","Physical Therapy","2-5","AZ",2023-08-19 16:36:23
1398,"Practice_1398","Dental","Solo","TX",2019-10-16 01:44:43
1399,"Practice_1399","Orthopedics","2-5","TX",2016-08-03 16:24:05
1400,"Practice_1400","Orthopedics","6-20","TX",2023-02-12 14:21:50
1401,"Practice_1401","Dental","2-5","IL",2023-08-16 21:24:33
1402,"Practice_1402","Dental","6-20","CA",2018-01-11 06:39:37
1403,"Practice_1403","Dental","Solo","CO",2015-07-15 07:29:15
1404,"Practice_1404","Orthopedics","6-20","IL",2022-07-24 15:30:54
1405,"Practice_1405","Orthopedics","Solo","CO",2022-07-08 10:10:21
1406,"Practice_1406","Physical Therapy","6-20","FL",2019-05-10 03:16:32
1407,"Practice_1407","Family Medicine","Solo","TX",2022-08-21 01:39:02
1408,"Practice_1408","Family Medicine","Solo","NY",2016-01-12 17:50:20
1409,"Practice_1409","Physical Therapy","2-5","GA",2022-09-05 00:14:36
1410,"Practice_1410","Family Medicine","6-20","NC",2024-01-20 15:54:06
1411,"Practice_1411","Dental","Solo","GA",2023-11-16 14:22:53
1412,"Practice_1412","Dental","Solo","NY",2018-12-22 01:08:23
1413,"Practice_1413","Pediatrics","6-20","NC",2015-02-05 12:55:08
1414,"Practice_1414","Dental","Solo","FL",2021-08-12 08:38:41
1415,"Practice_1415","Physical Therapy","Solo","NY",2019-08-16 09:55:56
1416,"Practice_1416","Family Medicine","2-5","TX",2015-02-20 21:30:58
1417,"Practice_1417","Dental","Solo","NY",2021-06-11 18:43:24
1418,"Practice_1418","Dental","6-20","TX",2015-05-13 05:24:02
1419,"Practice_1419","Physical Therapy","6-20","NY",2024-08-29 08:54:27
1420,"Practice_1420","Family Medicine","2-5","NY",2016-08-17 04:07:52
1421,"Practice_1421","Pediatrics","20+","AZ",2019-12-01 07:24:21
1422,"Practice_1422","Physical Therapy","2-5","GA",2021-01-08 13:26:16
1423,"Practice_1423","Dental","Solo","CO",2022-07-08 01:28:06
1424,"Practice_1424","Dental","Solo","IL",2022-07-04 22:27:10
1425,"Practice_1425","Dermatology","2-5","AZ",2022-06-26 11:18:23
1426,"Practice_1426","Dermatology","Solo","CO",2021-12-28 14:00:25
1427,"Practice_1427","Dental","6-20","AZ",2017-11-20 20:46:50
1428,"Practice_1428","Dermatology","6-20","CA",2020-05-19 16:19:59
1429,"Practice_1429","Orthopedics","Solo","NC",2017-06-01 06:17:40
1430,"Practice_1430","Family Medicine","2-5","TX",2018-03-24 01:16:30
1431,"Practice_1431","Physical Therapy","2-5","IL",2023-07-09 22:29:42
1432,"Practice_1432","Physical Therapy","6-20","AZ",2023-02-11 11:24:15
1433,"Practice_1433","Physical Therapy","6-20","AZ",2020-08-10 19:46:32
1434,"Practice_1434","Orthopedics","2-5","FL",2021-12-03 03:49:00
1435,"Practice_1435","Dental","6-20","NY",2019-03-29 14:59:39
1436,"Practice_1436","Dental","2-5","CA",2018-05-14 00:23:46
1437,"Practice_1437","Pediatrics","2-5","IL",2017-11-26 12:33:10
1438,"Practice_1438","Orthopedics","Solo","IL",2016-11-19 20:28:27
1439,"Practice_1439","Dental","Solo","NC",2018-09-13 04:38:17
1440,"Practice_1440","Orthopedics","2-5","IL",2016-06-09 07:04:08
1441,"Practice_1441","Dermatology","Solo","WA",2021-08-08 18:28:17
1442,"Practice_1442","Dental","Solo","IL",2021-08-17 09:38:46
1443,"Practice_1443","Orthopedics","2-5","AZ",2019-03-08 09:33:50
1444,"Practice_1444","Physical Therapy","Solo","WA",2016-06-23 11:22:36
1445,"Practice_1445","Family Medicine","2-5","CO",2017-07-26 22:07:13
1446,"Practice_1446","Dental","2-5","NY",2022-01-18 02:36:46
1447,"Practice_1447","Orthopedics","20+","WA",2021-03-28 09:42:26
1448,"Practice_1448","Family Medicine","2-5","CO",2024-12-29 22:55:57
1449,"Practice_1449","Family Medicine","Solo","CA",2023-03-25 06:02:35
1450,"Practice_1450","Orthopedics","2-5","GA",2019-08-14 01:02:21
1451,"Practice_1451","Physical Therapy","6-20","TX",2024-11-19 08:23:38
1452,"Practice_1452","Orthopedics","20+","AZ",2024-12-20 06:10:54
1453,"Practice_1453","Family Medicine","2-5","WA",2019-10-06 07:52:24
1454,"Practice_1454","Physical Therapy","Solo","GA",2015-07-04 05:51:20
1455,"Practice_1455","Dental","6-20","NY",2017-04-04 05:22:10
1456,"Practice_1456","Family Medicine","Solo","FL",2024-04-08 18:08:29
1457,"Practice_1457","Orthopedics","2-5","CA",2023-07-26 07:52:55
1458,"Practice_1458","Orthopedics","2-5","TX",2020-02-25 23:10:55
1459,"Practice_1459","Dental","Solo","NY",2020-11-05 01:16:37
1460,"Practice_1460","Orthopedics","Solo","CA",2016-08-14 12:02:07
1461,"Practice_1461","Pediatrics","Solo","FL",2016-04-21 12:33:57
1462,"Practice_1462","Orthopedics","2-5","CO",2017-12-21 01:11:31
1463,"Practice_1463","Dental","6-20","FL",2017-04-29 17:21:53
1464,"Practice_1464","Orthopedics","Solo","WA",2023-01-15 16:52:54
1465,"Practice_1465","Dermatology","6-20","TX",2019-06-06 17:14:18
1466,"Practice_1466","Dental","Solo","IL",2024-02-12 08:53:50
1467,"Practice_1467","Dermatology","2-5","NC",2019-05-27 12:22:59
1468,"Practice_1468","Physical Therapy","Solo","AZ",2018-07-27 03:30:20
1469,"Practice_1469","Family Medicine","6-20","AZ",2021-03-14 23:12:08
1470,"Practice_1470","Family Medicine","6-20","CO",2016-11-07 06:38:12
1471,"Practice_1471","Physical Therapy","2-5","NY",2022-03-07 09:01:38
1472,"Practice_1472","Orthopedics","6-20","TX",2016-03-23 07:50:26
1473,"Practice_1473","Family Medicine","2-5","IL",2021-04-26 14:55:20
1474,"Practice_1474","Physical Therapy","20+","CO",2019-07-07 02:11:40
1475,"Practice_1475","Pediatrics","2-5","NC",2023-01-23 15:49:30
1476,"Practice_1476","Orthopedics","6-20","WA",2019-11-01 03:09:51
1477,"Practice_1477","Family Medicine","2-5","WA",2020-09-06 15:51:15
1478,"Practice_1478","Family Medicine","Solo","IL",2015-06-16 00:33:52
1479,"Practice_1479","Family Medicine","2-5","IL",2022-11-30 16:59:40
1480,"Practice_1480","Physical Therapy","Solo","IL",2019-07-03 05:43:53
1481,"Practice_1481","Family Medicine","2-5","FL",2018-08-11 02:21:40
1482,"Practice_1482","Dental","2-5","AZ",2022-08-18 09:12:45
1483,"Practice_1483","Physical Therapy","2-5","GA",2020-05-13 21:40:15
1484,"Practice_1484","Dental","Solo","TX",2020-10-28 01:46:49
1485,"Practice_1485","Pediatrics","Solo","GA",2024-03-08 05:15:10
1486,"Practice_1486","Pediatrics","2-5","FL",2016-12-09 20:41:45
1487,"Practice_1487","Pediatrics","20+","NY",2019-04-17 18:40:25
1488,"Practice_1488","Orthopedics","Solo","WA",2016-11-28 13:24:59
1489,"Practice_1489","Pediatrics","2-5","AZ",2023-09-11 15:46:05
1490,"Practice_1490","Physical Therapy","2-5","IL",2019-03-16 00:52:24
1491,"Practice_1491","Dental","2-5","NC",2015-10-23 08:47:19
1492,"Practice_1492","Pediatrics","Solo","NC",2021-06-29 14:16:27
1493,"Practice_1493","Dental","2-5","NC",2024-09-28 14:31:47
1494,"Practice_1494","Dental","Solo","TX",2018-01-28 18:59:03
1495,"Practice_1495","Orthopedics","20+","IL",2019-01-13 08:01:17
1496,"Practice_1496","Orthopedics","Solo","AZ",2016-11-18 02:31:43
1497,"Practice_1497","Orthopedics","Solo","WA",2021-03-02 00:49:35
1498,"Practice_1498","Physical Therapy","Solo","GA",2017-05-27 16:39:46
1499,"Practice_1499","Pediatrics","Solo","IL",2021-07-16 16:44:38
1500,"Practice_1500","Family Medicine","6-20","IL",2023-06-01 19:18:58
1501,"Practice_1501","Physical Therapy","Solo","FL",2018-06-01 02:57:46
1502,"Practice_1502","Physical Therapy","Solo","NY",2022-04-10 18:09:58
1503,"Practice_1503","Dental","2-5","NC",2020-10-06 19:49:08
1504,"Practice_1504","Pediatrics","Solo","CO",2016-11-28 12:03:31
1505,"Practice_1505","Pediatrics","Solo","AZ",2015-02-09 12:20:57
1506,"Practice_1506","Pediatrics","6-20","FL",2020-11-08 03:47:17
1507,"Practice_1507","Physical Therapy","6-20","NY",2023-08-31 11:45:50
1508,"Practice_1508","Physical Therapy","6-20","NY",2017-05-12 06:29:24
1509,"Practice_1509","Orthopedics","6-20","CA",2017-05-12 23:33:08
1510,"Practice_1510","Family Medicine","2-5","NC",2020-07-27 18:32:18
1511,"Practice_1511","Family Medicine","Solo","CA",2020-12-04 09:31:13
1512,"Practice_1512","Orthopedics","6-20","FL",2019-09-25 18:42:13
1513,"Practice_1513","Dermatology","6-20","NY",2020-01-17 15:39:12
1514,"Practice_1514","Dental","6-20","CO",2019-03-15 01:51:09
1515,"Practice_1515","Dental","2-5","AZ",2021-07-03 06:33:10
1516,"Practice_1516","Dental","Solo","CA",2023-09-29 06:27:10
1517,"Practice_1517","Orthopedics","6-20","NY",2023-12-15 10:48:36
1518,"Practice_1518","Family Medicine","2-5","AZ",2022-11-23 22:17:23
1519,"Practice_1519","Dental","20+","NC",2023-02-15 13:13:28
1520,"Practice_1520","Family Medicine","Solo","GA",2016-06-22 09:58:49
1521,"Practice_1521","Dental","Solo","AZ",2021-09-13 02:13:36
1522,"Practice_1522","Family Medicine","Solo","NY",2017-12-06 10:26:54
1523,"Practice_1523","Pediatrics","6-20","FL",2018-08-30 12:10:27
1524,"Practice_1524","Dental","Solo","CA",2019-07-08 18:23:11
1525,"Practice_1525","Physical Therapy","Solo","CA",2017-04-25 19:21:09
1526,"Practice_1526","Pediatrics","20+","WA",2024-10-03 13:15:02
1527,"Practice_1527","Pediatrics","Solo","NY",2024-02-10 01:24:28
1528,"Practice_1528","Pediatrics","6-20","WA",2016-01-26 00:59:12
1529,"Practice_1529","Family Medicine","Solo","CO",2017-03-16 06:54:44
1530,"Practice_1530","Physical Therapy","6-20","CO",2021-08-13 01:14:09
1531,"Practice_1531","Pediatrics","2-5","NY",2021-03-23 11:22:09
1532,"Practice_1532","Orthopedics","6-20","CA",2019-06-28 20:38:50
1533,"Practice_1533","Orthopedics","6-20","NC",2022-08-04 15:18:18
1534,"Practice_1534","Pediatrics","Solo","TX",2023-04-09 01:06:57
1535,"Practice_1535","Physical Therapy","Solo","CO",2021-10-29 09:06:16
1536,"Practice_1536","Dental","Solo","CA",2023-12-07 17:55:37
